freq_hz,adc_b
2.220221564378795680e+06,2.045305237482679153e-05
2.224036378063295502e+06,6.712015314906254878e-07
2.227851191747794859e+06,2.278443315850647331e-05
2.231666005432294682e+06,6.871692658641835238e-07
2.235480819116794039e+06,1.384619574333524294e-05
2.239295632801293861e+06,4.318938331610456520e-07
2.243110446485793684e+06,1.684932148739838617e-05
2.246925260170293041e+06,1.081505042619486879e-06
2.250740073854792863e+06,1.265229976747092202e-05
2.254554887539292686e+06,2.623351811145967759e-07
2.258369701223792043e+06,1.696646461891936392e-05
2.262184514908291865e+06,3.088321637641377019e-07
2.265999328592791222e+06,1.352929612202387650e-05
2.269814142277291045e+06,7.770518710793047011e-09
2.273628955961790867e+06,1.055857971759838645e-05
2.277443769646290224e+06,8.658525884041690818e-07
2.281258583330790047e+06,1.870960768379607841e-05
2.285073397015289869e+06,4.859705971807806124e-08
2.288888210699789226e+06,1.641223187202355997e-05
2.292703024384289049e+06,4.223066034647387482e-07
2.296517838068788406e+06,1.868416180799428267e-05
2.300332651753288228e+06,2.935326027734322139e-07
2.304147465437788051e+06,2.393139887746953848e-05
2.307962279122287408e+06,1.099548127889374858e-06
2.311777092806787230e+06,1.426540626213373961e-05
2.315591906491287053e+06,1.357249908196526352e-06
2.319406720175786410e+06,8.938544494329172982e-06
2.323221533860286232e+06,4.530415367075723396e-09
2.327036347544785589e+06,1.156527513907653934e-05
2.330851161229285412e+06,7.818945196840649762e-07
2.334665974913785234e+06,1.078036857902805013e-05
2.338480788598284591e+06,9.392380763754947815e-07
2.342295602282784414e+06,1.278952213146332197e-05
2.346110415967284236e+06,8.482533280206745829e-07
2.349925229651783593e+06,1.965531261144642426e-05
2.353740043336283416e+06,1.157649988254983893e-07
2.357554857020782772e+06,2.050212346382922224e-05
2.361369670705282595e+06,5.020693576036447453e-07
2.365184484389782418e+06,1.921205542375242870e-05
2.368999298074281774e+06,8.242890012344428450e-07
2.372814111758781597e+06,1.388238719867187818e-05
2.376628925443281420e+06,9.628008597738384593e-07
2.380443739127780776e+06,8.886543892808484413e-06
2.384258552812280599e+06,1.098529850281330786e-06
2.388073366496779956e+06,8.265599802000289713e-06
2.391888180181279778e+06,2.696155003762100903e-07
2.395702993865779601e+06,1.293758360756148454e-05
2.399517807550278958e+06,2.083757553795849641e-06
2.403332621234778780e+06,1.276279275669017218e-05
2.407147434919278603e+06,5.434288740527249238e-07
2.410962248603777960e+06,1.737037350037589942e-05
2.414777062288277782e+06,9.612507065133442398e-07
2.418591875972777139e+06,9.453927091688558523e-06
2.422406689657276962e+06,7.601555373598964466e-08
2.426221503341776785e+06,1.084139359380699457e-05
2.430036317026276141e+06,2.002711496488280763e-07
2.433851130710775964e+06,7.743054531006314577e-06
2.437665944395275787e+06,2.949373486009786028e-06
2.441480758079775143e+06,2.129480670916627120e-05
2.445295571764274966e+06,5.955838121260815963e-07
2.449110385448774789e+06,1.095878595669359493e-05
2.452925199133274145e+06,3.669123249438925487e-07
2.456740012817773968e+06,1.485059165638074382e-05
2.460554826502273325e+06,1.836235015998290949e-08
2.464369640186773147e+06,1.592605372161714738e-05
2.468184453871272970e+06,1.245443104650636127e-06
2.471999267555772327e+06,7.917772601946256774e-06
2.475814081240272149e+06,7.071663883301053878e-07
2.479628894924771972e+06,1.074360716848759165e-05
2.483443708609271329e+06,1.995518108149136916e-06
2.487258522293771151e+06,1.671448662681513050e-05
2.491073335978270508e+06,2.039481771063955449e-07
2.494888149662770331e+06,1.203476791736702778e-05
2.498702963347270153e+06,3.943418453180671634e-07
2.502517777031769510e+06,1.145800782036509600e-05
2.506332590716269333e+06,3.530132597957161170e-07
2.510147404400769155e+06,1.294633204855059961e-05
2.513962218085268512e+06,1.343880983226696410e-06
2.517777031769768335e+06,1.724357551656613318e-05
2.521591845454267692e+06,1.758961412037737775e-08
2.525406659138767514e+06,1.656251228876553136e-05
2.529221472823267337e+06,1.281958602232739280e-07
2.533036286507766694e+06,1.229621980002644854e-05
2.536851100192266516e+06,5.582290138286779645e-07
2.540665913876766339e+06,1.619493840311639696e-05
2.544480727561265696e+06,8.888576861211982552e-09
2.548295541245765518e+06,1.766988661948707006e-05
2.552110354930264875e+06,1.148185423862255857e-06
2.555925168614764698e+06,8.857599161983418314e-06
2.559739982299264520e+06,3.169077180188306846e-07
2.563554795983763877e+06,1.923132995174579548e-05
2.567369609668263700e+06,7.357647305950930268e-07
2.571184423352763522e+06,1.515500079397680218e-05
2.574999237037262879e+06,1.412775770466939443e-06
2.578814050721762702e+06,8.229026130581638075e-06
2.582628864406262059e+06,6.575420913679025785e-07
2.586443678090761881e+06,6.834524423438008077e-06
2.590258491775261704e+06,1.886457976915549531e-07
2.594073305459761061e+06,1.350909756165814281e-05
2.597888119144260883e+06,7.774449606864376163e-07
2.601702932828760706e+06,6.120286327514413840e-06
2.605517746513260063e+06,7.242232262378911738e-08
2.609332560197759885e+06,8.710932778612086338e-06
2.613147373882259242e+06,4.152943577084039725e-06
2.616962187566759065e+06,1.082239340618773208e-05
2.620777001251258887e+06,1.766912516533547382e-06
2.624591814935758244e+06,1.343545682539077095e-05
2.628406628620258067e+06,1.458363497326243128e-06
2.632221442304757889e+06,1.971739225923592437e-05
2.636036255989257246e+06,6.614248994095226813e-07
2.639851069673757069e+06,1.768686475297432596e-05
2.643665883358256426e+06,5.993708868302520442e-08
2.647480697042756248e+06,1.638210254729656175e-05
2.651295510727256071e+06,9.916438475304180499e-07
2.655110324411755428e+06,3.341721594068778462e-05
2.658925138096255250e+06,6.742836479339332548e-07
2.662739951780755073e+06,8.847094097690648602e-05
2.666554765465254430e+06,7.928951523470659018e-05
2.670369579149754252e+06,7.353049008407950182e-06
2.674184392834253609e+06,1.247699415056666959e-06
2.677999206518753432e+06,4.011837120621721593e-06
2.681814020203253254e+06,8.253540622918475115e-07
2.685628833887752611e+06,5.268353954233143145e-06
2.689443647572252434e+06,1.244956361114298130e-06
2.693258461256752256e+06,2.275839650390646861e-06
2.697073274941251613e+06,1.974391761108977640e-07
2.700888088625751436e+06,4.094737952293039915e-06
2.704702902310251258e+06,1.249678623816391886e-06
2.708517715994750615e+06,5.600917847070356324e-06
2.712332529679250438e+06,2.287098714727230757e-07
2.716147343363749795e+06,6.530133900592619933e-06
2.719962157048249617e+06,1.353608024899291374e-07
2.723776970732749440e+06,3.227831604594272083e-06
2.727591784417248797e+06,7.183569642230483721e-07
2.731406598101748619e+06,6.029300529236381204e-06
2.735221411786248442e+06,1.918160766635656184e-06
2.739036225470747799e+06,9.451565595639238915e-06
2.742851039155247621e+06,9.521126651493382080e-07
2.746665852839746978e+06,6.625649053586731775e-06
2.750480666524246801e+06,2.919730536491187198e-06
2.754295480208746623e+06,2.171019532384092687e-05
2.758110293893245980e+06,5.032226022630999126e-07
2.761925107577745803e+06,1.227250616357785714e-05
2.765739921262245625e+06,1.743364156084666981e-06
2.769554734946744982e+06,6.707152247300805984e-06
2.773369548631244805e+06,2.594073669030097736e-08
2.777184362315744162e+06,7.453164571208217191e-06
2.780999176000243984e+06,2.084569948631737985e-07
2.784813989684743807e+06,9.787528619013936704e-06
2.788628803369243164e+06,1.346349882839518446e-08
2.792443617053742986e+06,8.222109998358683377e-06
2.796258430738242809e+06,6.430625007662707433e-07
2.800073244422742166e+06,1.015354143942106975e-05
2.803888058107241988e+06,7.393096846674634837e-07
2.807702871791741345e+06,7.836761259737300939e-06
2.811517685476241168e+06,7.087447436925962677e-07
2.815332499160740990e+06,1.115440731517131564e-05
2.819147312845240347e+06,3.608571119352112663e-07
2.822962126529740170e+06,1.382533083664471834e-05
2.826776940214239992e+06,1.178305998318971924e-08
2.830591753898739349e+06,1.663811497696340437e-05
2.834406567583239172e+06,1.214301679624202736e-06
2.838221381267738529e+06,9.639710660363103891e-06
2.842036194952238351e+06,1.625049842299170838e-06
2.845851008636738174e+06,3.106818695239384852e-06
2.849665822321237531e+06,2.378927495236253000e-08
2.853480636005737353e+06,5.144374555011596258e-06
2.857295449690237176e+06,1.332719361881609676e-06
2.861110263374736533e+06,1.006661276542266344e-05
2.864925077059236355e+06,1.098487289585502734e-06
2.868739890743735712e+06,1.280528667154897186e-05
2.872554704428235535e+06,5.473535505018009537e-08
2.876369518112735357e+06,1.148831512674525410e-05
2.880184331797234714e+06,5.643378956708502765e-07
2.883999145481734537e+06,1.069506487295412072e-05
2.887813959166234359e+06,1.174127835779724507e-06
2.891628772850733716e+06,3.681628190281253497e-06
2.895443586535233539e+06,9.009608012373075393e-07
2.899258400219732895e+06,6.569172857133083952e-06
2.903073213904232718e+06,1.087451943666687795e-06
2.906888027588732541e+06,1.124262313225175958e-05
2.910702841273231898e+06,1.984615235032402047e-07
2.914517654957731720e+06,1.188392302395932413e-05
2.918332468642231543e+06,7.603146432567042580e-07
2.922147282326730900e+06,5.784230841620663386e-06
2.925962096011230722e+06,2.286109873713933952e-08
2.929776909695730545e+06,7.134437198515288555e-06
2.933591723380229902e+06,2.994051518252261817e-07
2.937406537064729724e+06,9.450680680159516002e-06
2.941221350749229081e+06,8.897117559706002356e-07
2.945036164433728904e+06,8.603845330300033899e-06
2.948850978118228726e+06,4.807364280557355902e-08
2.952665791802728083e+06,1.068930538416680909e-05
2.956480605487227906e+06,3.553329868114528238e-07
2.960295419171727728e+06,6.455875977044142157e-06
2.964110232856227085e+06,1.777644199567490594e-07
2.967925046540726908e+06,1.146490328058503650e-05
2.971739860225226264e+06,7.619869791843921466e-07
2.975554673909726087e+06,7.664256985471983450e-06
2.979369487594225910e+06,2.434724257886062601e-07
2.983184301278725266e+06,5.249372826243779876e-06
2.986999114963225089e+06,6.316065469011401876e-07
2.990813928647724912e+06,1.054030257868659765e-05
2.994628742332224268e+06,1.936833045200094323e-06
2.998443556016724091e+06,5.778641857816539484e-06
3.002258369701223448e+06,3.060861519649832617e-07
3.006073183385723270e+06,7.671918304242390853e-06
3.009887997070223093e+06,4.693369602761174707e-07
3.013702810754722450e+06,8.160107182136639993e-06
3.017517624439222272e+06,6.513897786682399625e-07
3.021332438123722095e+06,8.870452009930674810e-06
3.025147251808221452e+06,2.272796470672459963e-07
3.028962065492721274e+06,5.742569676681429945e-06
3.032776879177220631e+06,2.577179581466129446e-07
3.036591692861720454e+06,8.642747324783378842e-06
3.040406506546220277e+06,5.808247199480056284e-07
3.044221320230719633e+06,4.741441063230650059e-06
3.048036133915219456e+06,1.202822317541173593e-07
3.051850947599719279e+06,5.723699980177454535e-06
3.055665761284218635e+06,4.073245621553941256e-07
3.059480574968718458e+06,1.160940591846899351e-05
3.063295388653217815e+06,4.848794429442230683e-07
3.067110202337717637e+06,4.909929328138562597e-06
3.070925016022217460e+06,2.657274143573836093e-07
3.074739829706716817e+06,7.992277693004674760e-06
3.078554643391216639e+06,3.277619019792571513e-08
3.082369457075716462e+06,1.071264121164920864e-05
3.086184270760215819e+06,6.346973196830853277e-07
3.089999084444715641e+06,5.485591066492830910e-06
3.093813898129214998e+06,1.811950855435624916e-06
3.097628711813714821e+06,8.777063002156809983e-06
3.101443525498214643e+06,6.908001709238336360e-07
3.105258339182714000e+06,4.521277085570255626e-06
3.109073152867213823e+06,1.457858086910518012e-07
3.112887966551713645e+06,2.633677931255133492e-06
3.116702780236213002e+06,8.788514772327642527e-07
3.120517593920712825e+06,6.334064182062483858e-06
3.124332407605212182e+06,1.078198639490290694e-07
3.128147221289712004e+06,6.908544842368365989e-06
3.131962034974211827e+06,1.734660041753242140e-06
3.135776848658711184e+06,8.755822741073362688e-06
3.139591662343211006e+06,4.180433581919455620e-07
3.143406476027710829e+06,2.835884635382012797e-06
3.147221289712210186e+06,1.610709625346631258e-06
3.151036103396710008e+06,8.926286271324620559e-06
3.154850917081209365e+06,6.800629141187994400e-07
3.158665730765709188e+06,1.539722407883197867e-05
3.162480544450209010e+06,1.304208408026045785e-06
3.166295358134708367e+06,5.143861296311735435e-06
3.170110171819208190e+06,7.560236626400638732e-08
3.173924985503708012e+06,8.745925572050743623e-06
3.177739799188207369e+06,2.090133786429130302e-07
3.181554612872707192e+06,6.074573722955883041e-06
3.185369426557207014e+06,1.202935570917784677e-07
3.189184240241706371e+06,4.039278062699591464e-06
3.192999053926206194e+06,6.572094449696917766e-07
3.196813867610705551e+06,1.035870389071786969e-05
3.200628681295205373e+06,6.011098909239674000e-07
3.204443494979705196e+06,4.634837384901776849e-06
3.208258308664204553e+06,1.204217190752515132e-08
3.212073122348704375e+06,6.045719584492016327e-06
3.215887936033204198e+06,2.949037839933808963e-08
3.219702749717703555e+06,6.213825885140163940e-06
3.223517563402203377e+06,3.966327985557170984e-07
3.227332377086702734e+06,3.048663132717458733e-06
3.231147190771202557e+06,1.493865837676218174e-07
3.234962004455702379e+06,3.574834576336303545e-06
3.238776818140201736e+06,1.214114384407141876e-06
3.242591631824701559e+06,1.053484766340335637e-05
3.246406445509201381e+06,9.185154975977595345e-08
3.250221259193700738e+06,4.633318616437187528e-06
3.254036072878200561e+06,5.413818684749088157e-07
3.257850886562699918e+06,9.553545388094886317e-06
3.261665700247199740e+06,1.467610594667622986e-07
3.265480513931699563e+06,7.988548182679258079e-06
3.269295327616198920e+06,8.095455711805668514e-07
3.273110141300698742e+06,8.143962661058823315e-06
3.276924954985198565e+06,1.244980656239203182e-07
3.280739768669697922e+06,6.148532685956650405e-06
3.284554582354197744e+06,6.183199014838769468e-07
3.288369396038697101e+06,7.406671828768176340e-06
3.292184209723196924e+06,7.469676711046653664e-07
3.295999023407696746e+06,6.387738794286689063e-06
3.299813837092196103e+06,1.306396712120754323e-06
3.303628650776695926e+06,5.224505662352710570e-06
3.307443464461195748e+06,4.488290986368994122e-07
3.311258278145695105e+06,6.155348299869992770e-06
3.315073091830194928e+06,7.203703433444527090e-08
3.318887905514694285e+06,5.679501845169283159e-06
3.322702719199194107e+06,2.899754435283123466e-06
3.326517532883693930e+06,1.220151630754076696e-05
3.330332346568193287e+06,6.223713951629907607e-06
3.334147160252693109e+06,2.064703211924711169e-06
3.337961973937192932e+06,1.593599320712221881e-06
3.341776787621692289e+06,4.655469882813657684e-06
3.345591601306192111e+06,2.103271491172509187e-07
3.349406414990691468e+06,3.367075264193319148e-06
3.353221228675191291e+06,4.062466867758716684e-07
3.357036042359691113e+06,4.652929500477474829e-06
3.360850856044190470e+06,6.723841523876352213e-07
3.364665669728690293e+06,6.147995167358792343e-06
3.368480483413190115e+06,1.234006513537165823e-06
3.372295297097689472e+06,5.723701484020752119e-06
3.376110110782189295e+06,4.340674746337063402e-07
3.379924924466688652e+06,7.667447681790333532e-06
3.383739738151188474e+06,1.068845358721827543e-06
3.387554551835688297e+06,3.645370910486314653e-06
3.391369365520187654e+06,3.247395843149340574e-07
3.395184179204687476e+06,4.633015464361456620e-06
3.398998992889187299e+06,8.168657459098721034e-07
3.402813806573686656e+06,8.082856146772347610e-06
3.406628620258186478e+06,1.718301763487655149e-06
3.410443433942685835e+06,6.595566759695163561e-06
3.414258247627185658e+06,5.962954285604306122e-07
3.418073061311685480e+06,6.768361862795758870e-06
3.421887874996184837e+06,4.898419267926104412e-07
3.425702688680684660e+06,7.647070178794948092e-06
3.429517502365184482e+06,2.631789307587542483e-08
3.433332316049683839e+06,3.764089142706155581e-06
3.437147129734183662e+06,8.989553477985595876e-07
3.440961943418683484e+06,8.969605226692677882e-06
3.444776757103182841e+06,5.222215916285638020e-07
3.448591570787682664e+06,7.900082576807868128e-06
3.452406384472182021e+06,1.572151539669849355e-06
3.456221198156681843e+06,8.094591791812505286e-06
3.460036011841181666e+06,3.039038959034926255e-07
3.463850825525681023e+06,3.709237273471550859e-06
3.467665639210180845e+06,3.281891172299436792e-08
3.471480452894680668e+06,2.198850175126534466e-06
3.475295266579180025e+06,1.739880966499649750e-06
3.479110080263679847e+06,7.502146876645780385e-06
3.482924893948179204e+06,1.489513503124942710e-06
3.486739707632679027e+06,6.875952133017072591e-06
3.490554521317178849e+06,2.341898816253098440e-06
3.494369335001678206e+06,8.518908336378336199e-06
3.498184148686178029e+06,2.828027233789003323e-07
3.501998962370677851e+06,3.942398290211057829e-06
3.505813776055177208e+06,4.450165669754623933e-07
3.509628589739677031e+06,4.811666959381079407e-06
3.513443403424176387e+06,1.031167757072068956e-06
3.517258217108676210e+06,1.007361548307243820e-05
3.521073030793176033e+06,1.953544315534431207e-08
3.524887844477675389e+06,5.178598515335758430e-06
3.528702658162175212e+06,2.888947111984904494e-07
3.532517471846675035e+06,6.467851982911939421e-06
3.536332285531174392e+06,3.176333975190523208e-07
3.540147099215674214e+06,7.310080031882156640e-06
3.543961912900173571e+06,2.713038471630333873e-07
3.547776726584673394e+06,1.016447861519317590e-05
3.551591540269173216e+06,2.173004947501160637e-06
3.555406353953672573e+06,5.318334533572143846e-06
3.559221167638172396e+06,4.878230525230846441e-08
3.563035981322672218e+06,4.387735828526981854e-06
3.566850795007171575e+06,9.284061399869274364e-07
3.570665608691671398e+06,1.167621262179152778e-05
3.574480422376170754e+06,3.239420316856520418e-06
3.578295236060670577e+06,6.869406842468018605e-06
3.582110049745170400e+06,4.995009137050981468e-07
3.585924863429669756e+06,9.248491032275272286e-06
3.589739677114169579e+06,2.397358173099898336e-07
3.593554490798669402e+06,7.711479704821700576e-06
3.597369304483168758e+06,1.824051175459616229e-07
3.601184118167668581e+06,5.273781012466283548e-06
3.604998931852167938e+06,9.324974549958885267e-08
3.608813745536667760e+06,6.050734315802679345e-06
3.612628559221167583e+06,1.154919711796233819e-07
3.616443372905666940e+06,1.062668561721807717e-05
3.620258186590166762e+06,1.043730851447140070e-06
3.624073000274666585e+06,3.800914173093141817e-06
3.627887813959165942e+06,1.151348960134656887e-06
3.631702627643665764e+06,4.330526696010810409e-06
3.635517441328165121e+06,5.461595592913275623e-07
3.639332255012664944e+06,1.046200285515874905e-05
3.643147068697164766e+06,8.448147355125680415e-07
3.646961882381664123e+06,3.220749289393534789e-06
3.650776696066163946e+06,3.217867205870506745e-07
3.654591509750663769e+06,9.429697820642071130e-06
3.658406323435163125e+06,2.986009267329781720e-07
3.662221137119662948e+06,6.505820070839941370e-06
3.666035950804162771e+06,1.852794522157952694e-06
3.669850764488662127e+06,5.516231486472654430e-06
3.673665578173161950e+06,3.954045428585955481e-07
3.677480391857661307e+06,2.664526546646784633e-06
3.681295205542161129e+06,1.990032612658105450e-08
3.685110019226660952e+06,3.520712502109772349e-06
3.688924832911160309e+06,2.088753820465493097e-07
3.692739646595660131e+06,7.300700830776659842e-06
3.696554460280159954e+06,6.983294548344537255e-07
3.700369273964659311e+06,6.413163188973726781e-06
3.704184087649159133e+06,2.900370502521895689e-06
3.707998901333658490e+06,3.959096611711350568e-06
3.711813715018158313e+06,2.284681987624276255e-07
3.715628528702658135e+06,6.699134030161676502e-06
3.719443342387157492e+06,5.582836252409733704e-07
3.723258156071657315e+06,2.491757734875664148e-06
3.727072969756157137e+06,4.185398950374928321e-07
3.730887783440656494e+06,1.319438590911571599e-06
3.734702597125156317e+06,1.225529329083963561e-06
3.738517410809655674e+06,5.485651852549505945e-06
3.742332224494155496e+06,2.855523506273399314e-07
3.746147038178655319e+06,8.120623667240962451e-06
3.749961851863154676e+06,5.324576729721487832e-07
3.753776665547654498e+06,3.384038941580352918e-06
3.757591479232154321e+06,3.034809973023196960e-07
3.761406292916653678e+06,2.196195516399985977e-06
3.765221106601153500e+06,5.962319778195844848e-07
3.769035920285652857e+06,2.274204051272205631e-06
3.772850733970152680e+06,7.566871175835161855e-07
3.776665547654652502e+06,3.329361630663478564e-06
3.780480361339151859e+06,5.948083871796519186e-07
3.784295175023651682e+06,4.308140654075495808e-06
3.788109988708151504e+06,4.582965252607986536e-07
3.791924802392650861e+06,4.657247110594272455e-06
3.795739616077150684e+06,8.264610798591915759e-07
3.799554429761650041e+06,7.163417702717392801e-06
3.803369243446149863e+06,4.774875434292482434e-07
3.807184057130649686e+06,6.753244792514365680e-06
3.810998870815149043e+06,2.608384222597656737e-07
3.814813684499648865e+06,9.633587969021996868e-06
3.818628498184148688e+06,5.022217102746123323e-07
3.822443311868648045e+06,4.922363737660336446e-06
3.826258125553147867e+06,1.718977946744151928e-09
3.830072939237647224e+06,6.036849242612205833e-06
3.833887752922147047e+06,7.942043592467740373e-07
3.837702566606646869e+06,7.083566301628400909e-06
3.841517380291146226e+06,9.389295061060177263e-07
3.845332193975646049e+06,5.293126127973397342e-06
3.849147007660145871e+06,4.472657924478642664e-07
3.852961821344645228e+06,2.832261778360476492e-06
3.856776635029145051e+06,2.030256226373153050e-07
3.860591448713644408e+06,1.457773034430133764e-06
3.864406262398144230e+06,2.855458706081190588e-07
3.868221076082644053e+06,2.972118849441870799e-06
3.872035889767143410e+06,5.583774406303653396e-07
3.875850703451643232e+06,3.798240217218824605e-06
3.879665517136143055e+06,1.264180241800679502e-07
3.883480330820642412e+06,3.354004216070161894e-06
3.887295144505142234e+06,5.005898758485905691e-07
3.891109958189641591e+06,5.947172035954345973e-06
3.894924771874141414e+06,7.395047527534715446e-07
3.898739585558641236e+06,2.693406273705317250e-06
3.902554399243140593e+06,8.206733547408381434e-07
3.906369212927640416e+06,6.015986965274733993e-06
3.910184026612140238e+06,2.471851011592951819e-07
3.913998840296639595e+06,8.363578625302580207e-06
3.917813653981139418e+06,4.755642930403486924e-07
3.921628467665639240e+06,2.482044101947286824e-06
3.925443281350138597e+06,6.171164604650236353e-08
3.929258095034638420e+06,2.813453051750842920e-06
3.933072908719137777e+06,3.233881312162732226e-07
3.936887722403637599e+06,4.870086516006118089e-06
3.940702536088137422e+06,1.802530285626862359e-06
3.944517349772636779e+06,5.839193521155513170e-06
3.948332163457136601e+06,3.007417523388099836e-07
3.952146977141636424e+06,7.427402028046285667e-06
3.955961790826135781e+06,3.445958781707721438e-07
3.959776604510635603e+06,2.585911138073096030e-06
3.963591418195134960e+06,9.275735430403133435e-08
3.967406231879634783e+06,1.721545535587364260e-06
3.971221045564134605e+06,1.830836668445369220e-06
3.975035859248633962e+06,9.219711354341755246e-06
3.978850672933133785e+06,1.244390106890601359e-06
3.982665486617633607e+06,4.545954098080710708e-06
3.986480300302132964e+06,3.145874071777655115e-07
3.990295113986632787e+06,6.377969754212009743e-06
3.994109927671132144e+06,7.494952062008900978e-08
3.997924741355631966e+06,6.061596376228970898e-06
4.001739555040131789e+06,2.528861256903525073e-07
4.005554368724631146e+06,2.282910270601542443e-06
4.009369182409130968e+06,4.904529788589122708e-07
4.013183996093630791e+06,5.211211662373653685e-06
4.016998809778130148e+06,1.807791345541097801e-07
4.020813623462629970e+06,5.050717460487148980e-06
4.024628437147129327e+06,1.866526524308123709e-07
4.028443250831629150e+06,6.290332715905208786e-06
4.032258064516128972e+06,1.419999800535457779e-07
4.036072878200628329e+06,8.471179821587120738e-06
4.039887691885128152e+06,3.881516276144194530e-07
4.043702505569627974e+06,4.311574341724959755e-06
4.047517319254127331e+06,2.633261045156895584e-07
4.051332132938627154e+06,1.942761965714858374e-06
4.055146946623126511e+06,7.081539897059858838e-07
4.058961760307626333e+06,6.972495942552711494e-06
4.062776573992126156e+06,1.461051175495331895e-07
4.066591387676625513e+06,3.245008772277245223e-06
4.070406201361125335e+06,5.290223530246024366e-08
4.074221015045625158e+06,4.289834828586420937e-06
4.078035828730124515e+06,2.558185185039282175e-08
4.081850642414624337e+06,3.553038694694958007e-06
4.085665456099123694e+06,3.873196759887766341e-08
4.089480269783623517e+06,3.662723153172752496e-06
4.093295083468123339e+06,3.244384442889630457e-07
4.097109897152622696e+06,6.981786340938099799e-06
4.100924710837122519e+06,1.511360984447241626e-07
4.104739524521622341e+06,3.880948444026063575e-06
4.108554338206121698e+06,3.418660657278476788e-07
4.112369151890621521e+06,2.864821807790162828e-06
4.116183965575120877e+06,5.424861322256532634e-07
4.119998779259620700e+06,6.173722782390761415e-06
4.123813592944120523e+06,1.298215563060541613e-06
4.127628406628619879e+06,4.658431101135306950e-06
4.131443220313119702e+06,9.131006118676444187e-07
4.135258033997619525e+06,4.889373508950482960e-06
4.139072847682118881e+06,1.503985685154147212e-07
4.142887661366618704e+06,3.015109503169347722e-06
4.146702475051118061e+06,4.247713852545297604e-09
4.150517288735617884e+06,2.615908382633376864e-06
4.154332102420117706e+06,2.169449353632538287e-07
4.158146916104617063e+06,3.972312825000013873e-06
4.161961729789116886e+06,1.387402310945877997e-07
4.165776543473616708e+06,4.439561558978038786e-06
4.169591357158116065e+06,1.502682179115320012e-06
4.173406170842615888e+06,1.097116031972968059e-05
4.177220984527115710e+06,1.507511381583489721e-06
4.181035798211615067e+06,1.609620879400156412e-06
4.184850611896114890e+06,4.324123796893742212e-07
4.188665425580614246e+06,3.855211329684410105e-06
4.192480239265114069e+06,6.678320495719166856e-08
4.196295052949613892e+06,5.203522310964723158e-06
4.200109866634113714e+06,4.424077739374976779e-07
4.203924680318612605e+06,1.970365243735448675e-06
4.207739494003112428e+06,1.563337428737516414e-07
4.211554307687612250e+06,3.503184913537339478e-06
4.215369121372112073e+06,3.189873944597605463e-08
4.219183935056611896e+06,3.182452115426854698e-06
4.222998748741111718e+06,1.829172156511848563e-07
4.226813562425610609e+06,4.623900570259077788e-06
4.230628376110110432e+06,5.911222048690190536e-08
4.234443189794610254e+06,5.769757652458477252e-06
4.238258003479110077e+06,3.099021949209246144e-07
4.242072817163609900e+06,2.442709514134941584e-06
4.245887630848108791e+06,4.331637236331745464e-07
4.249702444532608613e+06,2.759690221399878767e-06
4.253517258217108436e+06,2.155443758148786747e-07
4.257332071901608258e+06,3.437349513380299621e-06
4.261146885586108081e+06,1.245035834070898152e-07
4.264961699270606972e+06,4.141191227958739537e-06
4.268776512955106795e+06,1.865466711894820715e-07
4.272591326639606617e+06,2.671901914323525662e-06
4.276406140324106440e+06,4.132269229024935478e-07
4.280220954008606263e+06,5.116925926511639564e-06
4.284035767693106085e+06,1.999635645018010682e-07
4.287850581377604976e+06,3.878381826230959558e-06
4.291665395062104799e+06,2.147093213770814858e-07
4.295480208746604621e+06,2.056084952797478703e-06
4.299295022431104444e+06,3.697530240916634670e-07
4.303109836115604267e+06,1.003222066596746129e-06
4.306924649800103158e+06,7.264501365095129895e-08
4.310739463484602980e+06,5.484578310843006852e-07
4.314554277169102803e+06,3.405561736542181297e-06
4.318369090853602625e+06,6.030912152690719126e-06
4.322183904538102448e+06,6.763097179984500175e-07
4.325998718222601339e+06,4.761192081846255171e-06
4.329813531907101162e+06,2.239893306825516567e-07
4.333628345591600984e+06,3.286586788882838240e-06
4.337443159276100807e+06,1.350392171074612854e-07
4.341257972960600629e+06,2.700655611434976252e-06
4.345072786645100452e+06,9.059011151874226629e-07
4.348887600329599343e+06,3.304342292173462987e-06
4.352702414014099166e+06,1.827192578965904307e-06
4.356517227698598988e+06,6.939775366377292860e-06
4.360332041383098811e+06,9.722836865466431933e-07
4.364146855067598633e+06,9.207200373888627448e-06
4.367961668752097525e+06,1.430859141830517549e-07
4.371776482436597347e+06,6.345653665545546844e-06
4.375591296121097170e+06,1.847743742870961496e-09
4.379406109805596992e+06,7.305911361597355407e-06
4.383220923490096815e+06,7.305960354647378159e-07
4.387035737174595706e+06,3.270540612928532134e-06
4.390850550859095529e+06,3.928178997195253537e-08
4.394665364543595351e+06,3.528823537130557988e-06
4.398480178228095174e+06,2.655854147949159349e-07
4.402294991912594996e+06,3.460745010934317754e-06
4.406109805597094819e+06,1.349868569145827893e-07
4.409924619281593710e+06,1.755319116013488199e-06
4.413739432966093533e+06,1.538410816544885302e-06
4.417554246650593355e+06,4.122166064406457053e-06
4.421369060335093178e+06,1.518618797036572930e-07
4.425183874019593000e+06,4.188305635577648937e-06
4.428998687704091892e+06,9.002490905040163266e-07
4.432813501388591714e+06,3.553716671133428417e-06
4.436628315073091537e+06,2.011816173468452166e-07
